id,created_at,text
1462074629145575426,2021-11-20 15:05:30,@Macawoman05 @ScottsdaleUSD They never ran a background check on him. Just took his word that he passed one at a previous school.😭
1462061032000552961,2021-11-20 14:11:28,"Hey @ScottsdaleUSD please remember your job: provide a safe, high quality education 2 ur district students. It look… https://t.co/ZP2dfoNh5B"
1462050822154424320,2021-11-20 13:30:54,The 2021 Democrat Party continues to show they are built on lies and further division. The same party that thinks m… https://t.co/HPheJTzZQg
1461918092959760389,2021-11-20 04:43:29,@DoctorRhetorica @matthewladner @dougducey @VinceLeach @PaulDBoyer @exjon @JeanneAllen @Ninacharters @LisaGK4… https://t.co/6VGk38BB5D
1461722665702490112,2021-11-19 15:46:55,RT @AmandaWray: Fun fact Friday! Did you know you can FOIA the FOIA? I asked to see who was requesting my info from @ScottsdaleUSD. @JannGr…
1461696726285225985,2021-11-19 14:03:51,@EWReschke @RepAndyBiggsAZ Not sure what will be left if this administration is here for a full term. 😭
1461691632252702721,2021-11-19 13:43:36,I never thought I would see the day living in America as a time of living in a land of confusion. We need new leade… https://t.co/WVzIGuuYDy
1461688588354011140,2021-11-19 13:31:30,RT @RepAndyBiggsAZ: Biden doesn't know what's going on and Kamala doesn't show up to work. Fauci promotes COVID-19 to stay famous and the D…
1461540976971812866,2021-11-19 03:44:57,Like many of my fellow legislators I have requested the Governor call us in for a few special sessions including… https://t.co/hufxirddf1
1461368259979067396,2021-11-18 16:18:38,Democrats lie about education spending levels in AZ.More $ doesn’t always mean academic achievements. TY… https://t.co/XTDxwjS5QF
1460770989256572931,2021-11-17 00:45:18,"RT @bullfrog35: A breakdown of the @CDC Director’s Twitter video comment that: 

“masks reduce the chance of infection by more than 80%.”…"
1460677389441122306,2021-11-16 18:33:22,RT @noprezzie2012: @AmandaWray @dougducey @GeneralBrnovich @kathyhoffman_az @jim_lamon @KariLake @JosephChaplik @MichelleUgenti Imma let yo…
1460468675157237762,2021-11-16 04:44:01,@ASUCollegeGOP @JeffWeninger Thank you for hosting us this evening from a 1990s College Republican to the next generation of leaders! 😊🇺🇸🙌🏻
1460468248097427457,2021-11-16 04:42:19,RT @ASUCollegeGOP: Thank you for stopping by @Bolick4Arizona and @JeffWeninger! We had a great time learning about your campaigns and what…
1460319355548299264,2021-11-15 18:50:40,Thank you Councilman @Jim_Waring for your endorsement! You continuously fight for the people of Phoenix and I’m pro… https://t.co/UZk97hjr5e
1460284143091142659,2021-11-15 16:30:45,RT @RepThomasMassie: Anyone who believes a U.S. President can unilaterally impose a medical treatment on all Americans as a condition of em…
1460265636660084745,2021-11-15 15:17:12,@DominofromAZ I am a firm hell no.
1459343286561243140,2021-11-13 02:12:07,RT @PamKirby: @slmbolick for the win!  Thank you!
1459343157703806978,2021-11-13 02:11:36,RT @Kayleigh_Kozak: What she said! ⬇️
1459342991982661635,2021-11-13 02:10:57,RT @jellen805: @Bolick4Arizona @GeneralBrnovich @ScottsdaleUSD Thank you Shawnna! Keep pushing for us!
1459339901883744256,2021-11-13 01:58:40,This letter was also forwarded to the AZ State Board of Education asking if there is not a current investigation on… https://t.co/J0qSPqtXD9
1459326559785938948,2021-11-13 01:05:39,@PamKirby @Bolick4Arizona you are welcome!
1459318351885258752,2021-11-13 00:33:02,RT @AmandaWray: Thank you @Bolick4Arizona
1459317866063286274,2021-11-13 00:31:06,"RT @ALegalProcess: Resignations for ALL who knew and did nothing. @Bolick4Arizona is a warrior!

#susdgreenburgfiles https://t.co/eeMOHHUL4I"
1459317824032153608,2021-11-13 00:30:56,"RT @ALegalProcess: @Bolick4Arizona @GeneralBrnovich @ScottsdaleUSD Again, excellent work. Thank you Rep Bolick for using your office and vo…"
1459312911873024003,2021-11-13 00:11:25,In addition 2 sending a letter 2 @GeneralBrnovich I sent this letter 2 the Superintendent &amp; the entire governing bo… https://t.co/JtHkSFUi4L
1459310320564858888,2021-11-13 00:01:07,"Today, I sent a letter to @GeneralBrnovich to do what is right &amp; open an investigation into @ScottsdaleUSD Greenbur… https://t.co/5JkX7VfXxq"
1459290912278732800,2021-11-12 22:44:00,"Once again I write to @DrFinchDVUSD @DVUSD after this week’s shameful board vote. As you know, I do not take this i… https://t.co/G32GTKACPt"
1459235985737224194,2021-11-12 19:05:44,I guess this person does not realize I vote no on corporate subsidies benefiting businesses as it is a clear violat… https://t.co/RxMrKDUJTc
1459207262921117703,2021-11-12 17:11:36,You should be ashamed of yourselves for supporting public school board members who dox our children &amp; parents.… https://t.co/9U4CuGdvNc
1459157709496848384,2021-11-12 13:54:42,RT @mikespector: Congrats and many more healthy ones...
1458986735895920640,2021-11-12 02:35:19,"@lorihunnicutt @JamesTHarris @TerriJoNeff You all are investigative journalists, not reporters. There is a YUGE dif… https://t.co/8Ai8Sdh85u"
1458986120482471940,2021-11-12 02:32:52,RT @GloriaJRomero: Congratulations!  What a super couple!
1458985230652493824,2021-11-12 02:29:20,@Sukis_butler There is a true difference between reporting and investigative. I do. not. support. MSM.
1458984705710125061,2021-11-12 02:27:15,@GomesBolt He is a great man!
1458972847263535108,2021-11-12 01:40:07,Happy 21st to my amazing hubby! 💓 https://t.co/QyPIOzMzlH
1458962615099555840,2021-11-12 00:59:28,@azfec @AZHouseGOP I wish we had more investigative journalists who were solid in AZ. I initially went to college f… https://t.co/029L97jld5
1458962388057690121,2021-11-12 00:58:34,"RT @azfec: @Bolick4Arizona @AZHouseGOP Alternative media needs to cover these stories because the establishment ""investigative"" reporters i…"
1458950555301138435,2021-11-12 00:11:33,@lorihunnicutt You all are amazing. I did not see the coverage from you all. Thank you for sharing it with me. My aim was at Irvin.
1458950311272353812,2021-11-12 00:10:34,@ScottsdaleVeins I did not see this article. Thank you for sharing it with me. My aim was at Irvin. I love the Ariz… https://t.co/k3o98fjRj3
1458936893287006209,2021-11-11 23:17:15,You mean like how Scottsdale and Peoria parents are getting doxxed for caring about their school aged children?  Th… https://t.co/urYzMV3oCs
1458857531690799107,2021-11-11 18:01:54,Next spring US Vets will open a new facility to help our homeless veterans in my legislative district. Thank you… https://t.co/HWox1dH6KD
1458827630124302337,2021-11-11 16:03:05,RT @Peoples_Pundit: I spent two months talking about how rule changes in certain states would lead to a quasi election with a ton of confus…
1458827315052310530,2021-11-11 16:01:50,@Christ0pherAZ Congratulations! 🙌🏻💪🏻
1458827195560775684,2021-11-11 16:01:21,"RT @Christ0pherAZ: Honored to announce I’m the new @GOP Arizona State Director. 

Excited to work under the great leadership of @GOPChairwo…"
1458826169852121089,2021-11-11 15:57:17,Thank you to all of our veterans who have served this country so we could be free. Please join me in saluting them… https://t.co/2DKgQ9m6Pi
1458781178102571013,2021-11-11 12:58:30,"“We remember those who were called upon to give all a person can give, &amp; we remember those who were prepared to mak… https://t.co/PzsvynwIDt"
1458581394200793093,2021-11-10 23:44:38,"RT @NancyBarto: @Bolick4Arizona Thank you-I know you will always stand firm for us, Shawnna!"
1458421951265861635,2021-11-10 13:11:04,The United States Marine Corps celebrates its 246th birthday today. 🇺🇸 https://t.co/uAlM0JhN7c
1458413801582129157,2021-11-10 12:38:40,"RT @ASUCollegeGOP: 🚨SPEAKER ANNOUNCEMENT🚨

For our FINAL event of the semester, we are kicking off our #AZStatewide Candidate Series with S…"
1458195336858509312,2021-11-09 22:10:34,"Thank you @NancyBarto, champion for medical freedom and mental health services, for putting your faith, trust and s… https://t.co/A1wwT1ksPD"
1458083929005510656,2021-11-09 14:47:53,See you in a few! 💓🙌🏻 https://t.co/x7al4G4gVY
1458047246075777031,2021-11-09 12:22:07,"RT @RonDeSantisFL: Florida's future is on the line, &amp; we have too much to lose to stop now. I've fought like hell to keep FL free &amp; I can t…"
1458046527608291329,2021-11-09 12:19:16,From one puppet to another. No thanks. At least we know who is behind Big Bird unlike the occupant in the White Hou… https://t.co/KTtK7UMoix
1457925972792016898,2021-11-09 04:20:13,"RT @WSJ: From @WSJopinion: OSHA’s job is to promote safe workplaces, not to dictate medical decisions to employees, write @DavidRivkin and…"
1457856798417846278,2021-11-08 23:45:21,"On behalf of dozens Mayo employees, I sent a letter to the President of @MayoClinic -AZ requesting a meeting. The f… https://t.co/ZCN4wQtRe2"
1457389407229542401,2021-11-07 16:48:06,@Nicoletta0602 You are doing the right thing! 💪🏻Congrats on your much deserved recognition from @GoldwaterInst as w… https://t.co/Wy5YKesOKt
1457388804147318785,2021-11-07 16:45:42,RT @Nicoletta0602: My life is just so hard since the teachers union @NEAToday sued me. Stressed all the time. Flown across the country for…
1457380425173663746,2021-11-07 16:12:24,On 11/7/18 the voters in Legislative District 20 gave me the chance to represent them. It has been an honor &amp; privi… https://t.co/LbFPwfIDjn
1456618110669053952,2021-11-05 13:43:14,"Correct. It is a mandate, not law. Last year the Fed’s weaponized the CDC and EEOC. This year OSHA. It is time to e… https://t.co/Bd0gkPWz1S"
1456617448057229320,2021-11-05 13:40:36,"RT @RMConservative: Republicans have a mandate like never before. All 27 govs should meet in person and resolve to nullify this rule, crimi…"
1456609496168419331,2021-11-05 13:09:01,@DominofromAZ @Steve_Irvin @abc15 He is not a real journalist.
1456606095565209603,2021-11-05 12:55:30,RT @justinamash: It’s not a law. Businesses do not have to comply with unconstitutional edicts.
1456467542646480910,2021-11-05 03:44:56,"Spot on op-Ed. 🙌🏻 A quick plug for a book by Max Eden, too: “Why Meadow Died.” Loudon County Schools failed the you… https://t.co/nnN57XbtQP"
1456312140340600837,2021-11-04 17:27:25,@MariaHechanova Great kick-off event this AM with so many amazing partners. Happy 20th. 💪🏻🙌🏻 https://t.co/euA2izM97w
1456311600072339467,2021-11-04 17:25:17,RT @MariaHechanova: 20th year of AZ Construction Career Days https://t.co/m5nB7KQwKa
1456246362341658639,2021-11-04 13:06:03,Parents across this country are awake. Message to the Democrats: don’t mess with the Mama Bears. Her cubs mean the… https://t.co/B9ipfUFHF8
1455717658809159687,2021-11-03 02:05:10,"RT @QuangNguyenAZ: @Bolick4Arizona @ArizonaAFP Congratulations, Representative @Bolick4Arizona"
1455697282918010885,2021-11-03 00:44:12,Thank you @ArizonaAFP for presenting me with this “policy champion” challenge coin for my “unwavering dedication to… https://t.co/6MxSC5dP77
1455281285920743426,2021-11-01 21:11:11,Push back against HR1/HR4/S1. Save the electoral college. #trustthefounders 🇺🇸 https://t.co/la6l29TvJw
1455280567759499264,2021-11-01 21:08:19,RT @SaveOurStates: https://t.co/RZ4fIWMY2b
1455160657549029379,2021-11-01 13:11:50,@PortiaRedux @DominofromAZ We need more #schoolchoice Empowering parents is the best way to save our Republic.
1455159154692083717,2021-11-01 13:05:52,RT @SebGorka: This BRAVE nurse should sue @aboutKP into the ground! https://t.co/DQT1g5jJEz
1455017423367655425,2021-11-01 03:42:41,@BradBurnsAZ Please send an email to my office. I have received a few emails about athletes attending WESD.
1454996866895003654,2021-11-01 02:21:00,"I moved to AZ because it was a #righttowork state. To my friends in VA, please vote for @GlennYoungkin to be your n… https://t.co/QZyo5U96Jo"
1454996581296455680,2021-11-01 02:19:52,RT @GlennYoungkin: Scary Terry has more tricks up his sleeve. Terry McAuliffe’s plan to repeal Right to Work will make life more difficult…
1454996305315450880,2021-11-01 02:18:46,@Joshr_ice @seankdesertridg @billgatesaz @WendyRogersAZ @kelliwardaz @BarnettforAZ @christianllamar @DominofromAZ… https://t.co/SGmfdnK4BQ
1454996121961394178,2021-11-01 02:18:02,RT @DogRealtorAZ: @seankdesertridg @billgatesaz @WendyRogersAZ @kelliwardaz @Bolick4Arizona @BarnettforAZ @christianllamar @DominofromAZ @N…
1454996081767374851,2021-11-01 02:17:53,"Tonight, our littlest hound dog decided he would wear his bow tie. He was probably hoping we had forgotten about hi… https://t.co/7rVXOIKc18"
1454994913095929858,2021-11-01 02:13:14,@PHXcitymanager Our city is going to pot and you all are doling out taxpayer funded gift cards. 👎🏻
1454994491429961730,2021-11-01 02:11:33,@Joshr_ice @seankdesertridg @billgatesaz @WendyRogersAZ @kelliwardaz @BarnettforAZ @christianllamar @DominofromAZ… https://t.co/0GQGYqQiUX
1454909517796241418,2021-10-31 20:33:54,"RT @GlennYoungkin: We've been traveling all over this great Commonwealth, and Virginians are coming together like never before. Day #8 of t…"
1454895197205106688,2021-10-31 19:37:00,"RT @noprezzie2012: @nopinkschool @ALegalProcess @AZHouseGOP @AZSenateGOP My legislator did. She was a NO vote.
@Bolick4Arizona 👍🏻"
1454542116151967744,2021-10-30 20:13:59,@GChristiemd @WSJopinion Thank you! I signed onto an amicus brief.  #AllLivesMatter 👶🏻💓💪🏻
1454541828800221185,2021-10-30 20:12:50,"RT @GChristiemd: ""The Supreme Court’s judgement should reflect [scientific advancements] and put an end to the casual cruelty of unfettered…"
1454504151912628224,2021-10-30 17:43:07,Thank you @azlifecoalition for this morning’s prolife event with over 250 #prolife supporters to hear… https://t.co/xBWEE0uitv
1454476528515907585,2021-10-30 15:53:21,RT @COMSovereign: $COMS A big thank you to all the State and Federal leaders who spent the time today learning about COMSovereign. We are v…
1454474971409879040,2021-10-30 15:47:10,@COMSovereign @BlackmanForAZ @VanFlein Thank you for all of the work you do and for creating a hub of innovation to… https://t.co/ymP8x2kHxy
